3,120110003,万新街道
4,120110004,无瑕街道
5,120110005,新立街道
6,120110006,华明街道
7,120110007,金钟街道
8,120110008,军粮城街道
9,120110009,金桥街道
10,120110010,华新街道
11,120110011,东丽湖街道
12,120110400,天津经济技术开发区西区
13,120110401,天津航空物流区
14,120110402,天津空港经济区
15,120110403,东丽区经济技术开发区
16,120110405,综合保税区
17,120110406,航空新城
18,120110407,服务滨海新区建设管理委员会
1,120111001,西营门街道
2,120111002,李七庄街道
3,120111003,赤龙南街道
4,120111100,中北镇
5,120111101,杨柳青镇
6,120111102,辛口镇
7,120111103,张家窝镇
8,120111104,精武镇
9,120111105,大寺镇
10,120111106,王稳庄镇
11,120111400,天津经济技术开发区微电子小区
12,120111401,新技术产业园区
13,120111450,西青区开发区
1,120112001,双新街道
2,120112002,双林街道
3,120112100,咸水沽镇
4,120112101,葛沽镇
5,120112102,小站镇
6,120112103,双港镇
7,120112104,辛庄镇
8,120112106,双桥河镇
9,120112107,八里台镇
10,120112108,北闸口镇
11,120112401,铁路十八局
12,120112403,长青办事处
13,120112404,津南开发区东区
14,120112405,津南开发区西区
15,120112407,海河教育园区
16,120112500,双林农场
17,120112501,津南国家农业园区
1,120113001,果园新村街道
2,120113002,集贤里街道
3,120113003,普东街道
4,120113004,瑞景街道
5,120113005,佳荣里街道
6,120113006,青源街道
7,120113007,广源街道
8,120113100,天穆镇
9,120113101,北仓镇
10,120113102,双街镇
11,120113103,双口镇
12,120113104,青光镇
13,120113106,宜兴埠镇
14,120113107,小淀镇
15,120113108,大张庄镇
16,120113111,西堤头镇
17,120113400,科技园区北区
18,120113401,科技园区南区
19,120113402,天津医药医疗器械工业园
20,120113403,天津陆路港物流装备产业园
21,120113404,天津风电产业园
22,120113500,红旗农场
23,120113501,曙光农场
1,120114001,杨村街道
2,120114002,下朱庄街道
3,120114003,东蒲洼街道
4,120114004,黄庄街道
5,120114005,徐官屯街道
6,120114006,运河西街道
7,120114101,梅厂镇
8,120114102,大碱厂镇
9,120114103,崔黄口镇
10,120114104,大良镇
11,120114105,下伍旗镇
12,120114106,南蔡村镇
13,120114107,大孟庄镇
14,120114108,泗村店镇
15,120114109,河西务镇
16,120114110,城关镇
17,120114111,东马圈镇
18,120114112,黄花店镇
19,120114113,石各庄镇
20,120114114,王庆坨镇
21,120114115,汊沽港镇
22,120114116,河北屯镇
23,120114117,上马台镇
24,120114118,大王古庄镇
25,120114119,陈咀镇
26,120114120,豆张庄镇
27,120114121,曹子里镇
28,120114122,大黄堡镇
29,120114123,高村镇
30,120114124,白古屯镇
31,120114400,天津经济技术开发区逸仙科学工业园
32,120114401,武清经济技术开发区
33,120114402,天津武清商务区
34,120114403,天津京滨工业园
35,120114404,天津京津电子商务产业园
36,120114405,天津武清汽车产业园
37,120114406,天津京津科技谷
38,120114407,京津高村科技创新园
39,120114500,武清农场
1,120115001,海滨街道
2,120115002,宝平街道
3,120115003,钰华街道
4,120115006,周良街道
5,120115007,潮阳街道
6,120115008,朝霞街道
7,120115101,大口屯镇
8,120115103,王卜庄镇
9,120115104,方家庄镇
10,120115105,林亭口镇
11,120115106,八门城镇
12,120115107,大钟庄镇
13,120115108,新安镇
14,120115111,霍各庄镇
15,120115113,新开口镇
16,120115115,大唐庄镇
17,120115119,牛道口镇
18,120115120,史各庄镇
19,120115121,郝各庄镇
20,120115123,牛家牌镇
21,120115124,尔王庄镇
22,120115125,黄庄镇
23,120115126,口东镇
24,120115127,大白镇
25,120115456,宝坻经济开发区
26,120115500,里自沽农场
27,120115501,黄庄农场
28,120115502,大钟农场
1,120116001,塘沽街道
2,120116005,杭州道街道
3,120116006,新河街道
4,120116007,大沽街道
5,120116008,新北街道
6,120116009,北塘街道
7,120116011,胡家园街道
8,120116012,新港街道
9,120116013,新村街道
10,120116014,天津经济技术开发区东区泰达街道
11,120116031,汉沽街道
12,120116032,寨上街道
13,120116033,茶淀街道
14,120116051,大港街道
15,120116053,古林街道
16,120116054,海滨街道
17,120116100,新城镇
18,120116135,杨家泊镇
19,120116156,太平镇
20,120116157,小王庄镇
